record_id,segment,value,tail_pattern
R-01164,standard,164,body
R-01165,priority,165,body
R-01166,standard,166,body
R-01167,standard,167,body
R-01168,standard,168,body
R-01169,standard,169,body
R-01170,priority,170,body
R-01171,standard,171,body
R-01172,standard,172,body
R-01173,standard,173,body
R-01174,standard,174,body
R-01175,priority,175,body
R-01176,standard,176,body
R-01177,standard,177,body
R-01178,standard,178,body
R-01179,standard,179,body
R-01180,priority,180,body
R-01181,standard,181,body
R-01182,standard,182,body
R-01183,standard,183,body
R-01184,standard,184,body
R-01185,priority,185,body
R-01186,standard,186,body
R-01187,standard,187,body
R-01188,standard,188,body
R-01189,standard,189,body
R-01190,priority,190,body
R-01191,standard,191,body
R-01192,standard,192,body
R-01193,standard,193,body
R-01194,standard,194,body
R-01195,priority,195,body
R-01196,standard,196,body
R-01197,standard,197,body
R-01198,standard,198,body
R-01199,standard,199,body
R-01200,priority,200,body
R-01201,standard,201,body
R-01202,standard,202,body
R-01203,standard,203,body
R-01204,standard,204,body
R-01205,priority,205,body
R-01206,standard,206,body
R-01207,standard,207,body
R-01208,standard,208,body
R-01209,standard,209,body
R-01210,priority,210,body
R-01211,standard,211,body
R-01212,standard,212,body
R-01213,standard,213,body
R-01214,standard,214,body
R-01215,priority,215,body
R-01216,standard,216,body
R-01217,standard,217,body
R-01218,standard,218,body
R-01219,standard,219,body
R-01220,priority,220,body
R-01221,standard,221,body
R-01222,standard,222,body
R-01223,standard,223,body
R-01224,standard,224,body
R-01225,priority,225,body
R-01226,standard,226,body
R-01227,standard,227,body
R-01228,standard,228,body
R-01229,standard,229,body
R-01230,priority,230,body
R-01231,standard,231,body
R-01232,standard,232,body
R-01233,standard,233,body
R-01234,standard,234,body
R-01235,priority,235,body
R-01236,standard,236,body
R-01237,standard,237,body
R-01238,standard,238,body
R-01239,standard,239,body
R-01240,priority,240,body
R-01241,standard,241,body
R-01242,standard,242,body
R-01243,standard,243,body
R-01244,standard,244,body
R-01245,priority,245,body
R-01246,standard,246,body
R-01247,standard,247,body
R-01248,standard,248,body
R-01249,standard,249,body
R-01250,priority,250,body
R-01251,standard,251,body
R-01252,standard,252,body
R-01253,standard,253,body
R-01254,standard,254,body
R-01255,priority,255,body
R-01256,standard,256,body
R-01257,standard,257,body
R-01258,standard,258,body
R-01259,standard,259,body
R-01260,priority,260,body
R-01261,standard,261,body
R-01262,standard,262,body
R-01263,standard,263,body
R-01264,standard,264,body
R-01265,priority,265,body
R-01266,standard,266,body
R-01267,standard,267,body
R-01268,standard,268,body
R-01269,standard,269,body
R-01270,priority,270,body
R-01271,standard,271,body
R-01272,standard,272,body
R-01273,standard,273,body
R-01274,standard,274,body
R-01275,priority,275,body
R-01276,standard,276,body
R-01277,standard,277,body
R-01278,standard,278,body
R-01279,standard,279,body
R-01280,priority,280,body
R-01281,standard,281,body
R-01282,standard,282,body
R-01283,standard,283,body
R-01284,standard,284,body
R-01285,priority,285,body
R-01286,standard,286,body
R-01287,standard,287,body
R-01288,standard,288,body
R-01289,standard,289,body
R-01290,priority,290,body
R-01291,standard,291,body
R-01292,standard,292,body
R-01293,standard,293,body
R-01294,standard,294,body
R-01295,priority,295,body
R-01296,standard,296,body
R-01297,standard,297,body
R-01298,standard,298,body
R-01299,standard,299,body
R-01300,priority,300,body
R-01301,standard,301,body
R-01302,standard,302,body
R-01303,standard,303,body
R-01304,standard,304,body
R-01305,priority,305,body
R-01306,standard,306,body
R-01307,standard,307,body
R-01308,standard,308,body
R-01309,standard,309,body
R-01310,priority,310,body
R-01311,standard,311,body
R-01312,standard,312,body
R-01313,standard,313,body
R-01314,standard,314,body
R-01315,priority,315,body
R-01316,standard,316,body
R-01317,standard,317,body
R-01318,standard,318,body
R-01319,standard,319,body
R-01320,priority,320,body
R-01321,standard,321,body
R-01322,standard,322,body
R-01323,standard,323,body
R-01324,standard,324,body
R-01325,priority,325,body
R-01326,standard,326,body
R-01327,standard,327,body
R-01328,standard,328,body
R-01329,standard,329,body
R-01330,priority,330,body
R-01331,standard,331,body
R-01332,standard,332,body
R-01333,standard,333,body
R-01334,standard,334,body
R-01335,priority,335,body
R-01336,standard,336,body
R-01337,standard,337,body
R-01338,standard,338,body
R-01339,standard,339,body
R-01340,priority,340,body
R-01341,standard,341,body
R-01342,standard,342,body
R-01343,standard,343,body
R-01344,standard,344,body
R-01345,priority,345,body
R-01346,standard,346,body
R-01347,standard,347,body
R-01348,standard,348,body
R-01349,standard,349,body
R-01350,priority,350,body
R-01351,standard,351,body
R-01352,standard,352,body
R-01353,standard,353,body
R-01354,standard,354,body
R-01355,priority,355,body
R-01356,standard,356,body
R-01357,standard,357,body
R-01358,standard,358,body
R-01359,standard,359,body
R-01360,priority,360,body
R-01361,standard,361,body
R-01362,standard,362,body
R-01363,standard,363,body
R-01364,standard,364,body
R-01365,priority,365,body
R-01366,standard,366,body
R-01367,standard,367,body
R-01368,standard,368,body
R-01369,standard,369,body
R-01370,priority,370,body
R-01371,standard,371,body
R-01372,standard,372,body
R-01373,standard,373,body
R-01374,standard,374,body
R-01375,priority,375,body
R-01376,standard,376,body
R-01377,standard,377,body
R-01378,standard,378,body
R-01379,standard,379,body
R-01380,priority,380,body
R-01381,standard,381,body
R-01382,standard,382,body
R-01383,standard,383,body
R-01384,standard,384,body
R-01385,priority,385,body
R-01386,standard,386,body
R-01387,standard,387,body
R-01388,standard,388,body
R-01389,standard,389,body
R-01390,priority,390,body
R-01391,standard,391,body
R-01392,standard,392,body
R-01393,standard,393,body
R-01394,standard,394,body
R-01395,priority,395,body
R-01396,standard,396,body
R-01397,standard,397,body
R-01398,standard,398,body
R-01399,standard,399,body
R-01400,priority,400,body
R-01401,standard,401,body
R-01402,standard,402,body
R-01403,standard,403,body
R-01404,standard,404,body
R-01405,priority,405,body
R-01406,standard,406,body
R-01407,standard,407,body
R-01408,standard,408,body
R-01409,standard,409,body
R-01410,priority,410,body
R-01411,standard,411,body
R-01412,standard,412,body
R-01413,standard,413,body
R-01414,standard,414,body
R-01415,priority,415,body
R-01416,standard,416,body
R-01417,standard,417,body
R-01418,standard,418,body
R-01419,standard,419,body
R-01420,priority,420,body
R-01421,standard,421,body
R-01422,standard,422,body
R-01423,standard,423,body
R-01424,standard,424,body
R-01425,priority,425,body
R-01426,standard,426,body
R-01427,standard,427,body
R-01428,standard,428,body
R-01429,standard,429,body
R-01430,priority,430,body
R-01431,standard,431,body
R-01432,standard,432,body
R-01433,standard,433,body
R-01434,standard,434,body
R-01435,priority,435,body
R-01436,standard,436,body
R-01437,standard,437,body
R-01438,standard,438,body
R-01439,standard,439,body
R-01440,priority,440,body
R-01441,standard,441,body
R-01442,standard,442,body
R-01443,standard,443,body
R-01444,standard,444,body
R-01445,priority,445,body
R-01446,standard,446,body
R-01447,standard,447,body
R-01448,standard,448,body
R-01449,standard,449,body
R-01450,priority,450,body
R-01451,standard,451,body
R-01452,standard,452,body
R-01453,standard,453,body
R-01454,standard,454,body
R-01455,priority,455,body
R-01456,standard,456,body
R-01457,standard,457,body
R-01458,standard,458,body
R-01459,standard,459,body
R-01460,priority,460,body
R-01461,standard,461,body
R-01462,standard,462,body
R-01463,standard,463,body
R-01464,standard,464,body
R-01465,priority,465,body
R-01466,standard,466,body
R-01467,standard,467,body
R-01468,standard,468,body
R-01469,standard,469,body
R-01470,priority,470,body
R-01471,standard,471,body
R-01472,standard,472,body
R-01473,standard,473,body
R-01474,standard,474,body
R-01475,priority,475,body
R-01476,standard,476,body
R-01477,standard,477,body
R-01478,standard,478,body
R-01479,standard,479,body
R-01480,priority,480,body
R-01481,standard,481,body
R-01482,standard,482,body
R-01483,standard,483,body
R-01484,standard,484,body
R-01485,priority,485,body
R-01486,standard,486,body
R-01487,standard,487,body
R-01488,standard,488,body
R-01489,standard,489,body
R-01490,priority,490,body
R-01491,standard,491,body
R-01492,standard,492,body
R-01493,standard,493,body
R-01494,standard,494,body
R-01495,priority,495,body
R-01496,standard,496,body
R-01497,standard,497,body
R-01498,standard,498,body
R-01499,standard,499,body
R-01500,priority,500,body
R-01501,standard,501,body
R-01502,standard,502,body
R-01503,standard,503,body
R-01504,standard,504,body
R-01505,priority,505,body
R-01506,standard,506,body
R-01507,standard,507,body
R-01508,standard,508,body
R-01509,standard,509,body
R-01510,priority,510,body
R-01511,standard,511,body
R-01512,standard,512,body
R-01513,standard,513,body
R-01514,standard,514,body
R-01515,priority,515,body
R-01516,standard,516,body
R-01517,standard,517,body
R-01518,standard,518,body
R-01519,standard,519,body
R-01520,priority,520,body
R-01521,standard,521,body
R-01522,standard,522,body
R-01523,standard,523,body
R-01524,standard,524,body
R-01525,priority,525,body
R-01526,standard,526,body
R-01527,standard,527,body
R-01528,standard,528,body
R-01529,standard,529,body
R-01530,priority,530,body
R-01531,standard,531,body
R-01532,standard,532,body
R-01533,standard,533,body
R-01534,standard,534,body
R-01535,priority,535,body
R-01536,standard,536,body
R-01537,standard,537,body
R-01538,standard,538,body
R-01539,standard,539,body
R-01540,priority,540,body
R-01541,standard,541,body
R-01542,standard,542,body
R-01543,standard,543,body
R-01544,standard,544,body
R-01545,priority,545,body
R-01546,standard,546,body
R-01547,standard,547,body
R-01548,standard,548,body
R-01549,standard,549,body
R-01550,priority,550,body
R-01551,standard,551,body
R-01552,standard,552,body
R-01553,standard,553,body
R-01554,standard,554,body
R-01555,priority,555,body
R-01556,standard,556,body
R-01557,standard,557,body
R-01558,standard,558,body
R-01559,standard,559,body
R-01560,priority,560,body
R-01561,standard,561,body
R-01562,standard,562,body
R-01563,standard,563,body
R-01564,standard,564,body
R-01565,priority,565,body
R-01566,standard,566,body
R-01567,standard,567,body
R-01568,standard,568,body
R-01569,standard,569,body
R-01570,priority,570,body
R-01571,standard,571,body
R-01572,standard,572,body
R-01573,standard,573,body
R-01574,standard,574,body
R-01575,priority,575,body
R-01576,standard,576,body
R-01577,standard,577,body
R-01578,standard,578,body
R-01579,standard,579,body
R-01580,priority,580,body
R-01581,standard,581,body
R-01582,standard,582,body
R-01583,standard,583,body
R-01584,standard,584,body
R-01585,priority,585,body
R-01586,standard,586,body
R-01587,standard,587,body
R-01588,standard,588,body
R-01589,standard,589,body
R-01590,priority,590,body
R-01591,standard,591,body
R-01592,standard,592,body
R-01593,standard,593,body
R-01594,standard,594,body
R-01595,priority,595,body
R-01596,standard,596,body
R-01597,standard,597,body
R-01598,standard,598,body
R-01599,standard,599,body
R-01600,priority,600,body
R-01601,standard,601,body
R-01602,standard,602,body
R-01603,standard,603,body
R-01604,standard,604,body
R-01605,priority,605,body
R-01606,standard,606,body
R-01607,standard,607,body
R-01608,standard,608,body
R-01609,standard,609,body
R-01610,priority,610,body
R-01611,standard,611,body
R-01612,standard,612,body
R-01613,standard,613,body
R-01614,standard,614,body
R-01615,priority,615,body
R-01616,standard,616,body
R-01617,standard,617,body
R-01618,standard,618,body
R-01619,standard,619,body
R-01620,priority,620,body
R-01621,standard,621,body
R-01622,standard,622,body
R-01623,standard,623,body
R-01624,standard,624,body
R-01625,priority,625,body
R-01626,standard,626,body
R-01627,standard,627,body
R-01628,standard,628,body
R-01629,standard,629,body
R-01630,priority,630,body
R-01631,standard,631,body
R-01632,standard,632,body
R-01633,standard,633,body
R-01634,standard,634,body
R-01635,priority,635,body
R-01636,standard,636,body
R-01637,standard,637,body
R-01638,standard,638,body
R-01639,standard,639,body
R-01640,priority,640,body
R-01641,standard,641,body
R-01642,standard,642,body
R-01643,standard,643,body
R-01644,standard,644,body
R-01645,priority,645,body
R-01646,standard,646,body
R-01647,standard,647,body
R-01648,standard,648,body
R-01649,standard,649,body
R-01650,priority,650,body
R-01651,standard,651,body
R-01652,standard,652,body
R-01653,standard,653,body
R-01654,standard,654,body
R-01655,priority,655,body
R-01656,standard,656,body
R-01657,standard,657,body
R-01658,standard,658,body
R-01659,standard,659,body
R-01660,priority,660,body
R-01661,standard,661,body
R-01662,standard,662,body
R-01663,standard,663,body
R-01664,standard,664,body
R-01665,priority,665,body
R-01666,standard,666,body
R-01667,standard,667,body
R-01668,standard,668,body
R-01669,standard,669,body
R-01670,priority,670,body
R-01671,standard,671,body
R-01672,standard,672,body
R-01673,standard,673,body
R-01674,standard,674,body
R-01675,priority,675,body
R-01676,standard,676,body
R-01677,standard,677,body
R-01678,standard,678,body
R-01679,standard,679,body
R-01680,priority,680,body
R-01681,standard,681,body
R-01682,standard,682,body
R-01683,standard,683,body
R-01684,standard,684,body
R-01685,priority,685,body
R-01686,standard,686,body
R-01687,standard,687,body
R-01688,standard,688,body
R-01689,standard,689,body
R-01690,priority,690,body
R-01691,standard,691,body
R-01692,standard,692,body
R-01693,standard,693,body
R-01694,standard,694,body
R-01695,priority,695,body
R-01696,standard,696,body
R-01697,standard,697,body
R-01698,standard,698,body
R-01699,standard,699,body
R-01700,priority,700,body
R-01701,standard,701,body
R-01702,standard,702,body
R-01703,standard,703,body
R-01704,standard,704,body
R-01705,priority,705,body
R-01706,standard,706,body
R-01707,standard,707,body
R-01708,standard,708,body
R-01709,standard,709,body
R-01710,priority,710,body
R-01711,standard,711,body
R-01712,standard,712,body
R-01713,standard,713,body
R-01714,standard,714,body
R-01715,priority,715,body
R-01716,standard,716,body
R-01717,standard,717,body
R-01718,standard,718,body
R-01719,standard,719,body
R-01720,priority,720,body
R-01721,standard,721,body
R-01722,standard,722,body
R-01723,standard,723,body
R-01724,standard,724,body
R-01725,priority,725,body
R-01726,standard,726,body
R-01727,standard,727,body
R-01728,standard,728,body
R-01729,standard,729,body
R-01730,priority,730,body
R-01731,standard,731,body
R-01732,standard,732,body
R-01733,standard,733,body
R-01734,standard,734,body
R-01735,priority,735,body
R-01736,standard,736,body
R-01737,standard,737,body
